household_key,total_sales,total_baskets,total_purchase_days,first_purchase_day,last_purchase_day,coupon_discount_abs,deal_discount_abs,coupon_sales,deal_sales,coupon_baskets,deal_baskets,first_coupon_day,last_coupon_day,coupon_redemptions,redeemed_campaigns,coupon_user_flag,coupon_dependency_ratio,deal_dependency_ratio,pre_90d_sales,post_30d_sales,post_30d_baskets,post_60d_sales,post_60d_baskets,post_90d_sales,post_90d_baskets,full_price_post_90d_sales,deal_post_90d_sales,available_post_days,post_coupon_repeat_flag,full_price_after_coupon_flag,deal_only_after_coupon_flag,post_90d_incremental_vs_pre_90d,subsidy_efficiency,segment,recency_days,frequency_baskets,monetary_sales,avg_basket_value,deal_strategy_recommendation
1547,2222.05,289,225,45,710,13.44,247.51,15.51,1645.46,9.0,181,,,0.0,0.0,False,0.00698,0.740514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,289,2222.05,7.688754,No Deal Needed
1443,2221.48,182,154,84,710,2.0,167.5,0.0,633.15,2.0,121,,,0.0,0.0,False,0.0,0.285013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,182,2221.48,12.205934,No Deal Needed
996,2220.85,139,126,14,711,42.0,512.08,252.07,1265.42,18.0,116,,,0.0,0.0,False,0.113502,0.569791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,139,2220.85,15.977338,No Deal Needed
726,2220.15,71,70,72,711,11.0,517.35,8.99,1274.99,6.0,61,,,0.0,0.0,False,0.004049,0.574281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,71,2220.15,31.269718,No Deal Needed
1931,2211.08,101,85,60,683,3.1,641.72,14.2,1286.37,2.0,95,,,0.0,0.0,False,0.006422,0.581784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,28,101,2211.08,21.891881,Winback Test
1862,2210.04,142,112,73,684,16.5,423.51,60.88,1176.38,6.0,95,,,0.0,0.0,False,0.027547,0.532289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,27,142,2210.04,15.563662,Winback Test
642,2208.34,64,60,40,587,1.0,249.81,3.49,780.37,1.0,51,,,0.0,0.0,False,0.00158,0.353374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,124,64,2208.34,34.505312,No Deal Needed
1080,2206.11,84,50,20,688,1.8,460.87,7.82,1379.94,2.0,71,,,0.0,0.0,False,0.003545,0.625508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,23,84,2206.11,26.263214,No Deal Needed
941,2206.06,122,101,99,710,1.0,272.82,0.0,1037.17,1.0,87,,,0.0,0.0,False,0.0,0.470146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,122,2206.06,18.082459,No Deal Needed
952,2201.47,111,100,101,708,2.5,342.71,0.82,992.95,1.0,91,,,0.0,0.0,False,0.000372,0.45104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,111,2201.47,19.833063,No Deal Needed
1181,2196.58,89,79,46,706,10.1,462.23,31.48,1128.71,6.0,77,,,0.0,0.0,False,0.014331,0.513849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,89,2196.58,24.680674,No Deal Needed
1664,2194.31,41,30,81,697,12.89,598.9,18.79,1287.03,5.0,40,,,0.0,0.0,False,0.008563,0.586531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,14,41,2194.31,53.519756,Winback Test
2381,2185.28,92,89,103,707,32.39,701.51,36.38,1485.97,10.0,87,,,0.0,0.0,False,0.016648,0.679991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,4,92,2185.28,23.753043,No Deal Needed
863,2183.53,146,98,35,711,2.8,318.93,13.32,1327.76,2.0,115,,,0.0,0.0,False,0.0061,0.60808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,146,2183.53,14.955685,No Deal Needed
1933,2180.22,85,66,36,707,2.99,381.49,2.99,1134.44,1.0,72,,,0.0,0.0,False,0.001371,0.520333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,85,2180.22,25.649647,No Deal Needed
1330,2177.55,86,80,36,707,3.49,527.44,5.99,1256.92,2.0,75,,,0.0,0.0,False,0.002751,0.577218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,86,2177.55,25.320349,No Deal Needed
2173,2177.52,86,70,50,710,6.0,484.72,15.01,1095.47,3.0,78,,,0.0,0.0,False,0.006893,0.503081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,86,2177.52,25.32,No Deal Needed
1746,2177.16,49,32,23,654,1.0,416.1,15.99,1091.62,1.0,47,,,0.0,0.0,False,0.007344,0.501396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,57,49,2177.16,44.431837,Winback Test
753,2177.13,50,47,33,711,5.99,595.3,5.28,1257.82,3.0,44,,,0.0,0.0,False,0.002425,0.577742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,50,2177.13,43.5426,No Deal Needed
416,2177.04,29,27,68,575,2.0,389.89,3.54,1108.19,2.0,27,,,0.0,0.0,False,0.001626,0.509035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,136,29,2177.04,75.070345,Winback Test
933,2175.19,79,53,55,658,6.0,452.55,16.0,1165.57,3.0,63,,,0.0,0.0,False,0.007356,0.535847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,53,79,2175.19,27.534051,No Deal Needed
1956,2174.55,60,57,42,705,2.0,352.37,9.34,1084.57,2.0,55,,,0.0,0.0,False,0.004295,0.498756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,60,2174.55,36.2425,No Deal Needed
1502,2160.82,47,46,30,680,16.59,333.43,5.29,974.24,4.0,39,,,0.0,0.0,False,0.002448,0.450866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,31,47,2160.82,45.974894,Winback Test
2356,2159.78,98,86,13,617,8.47,676.12,13.35,1217.58,4.0,83,,,0.0,0.0,False,0.006181,0.563752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,94,98,2159.78,22.038571,No Deal Needed
2303,2158.85,66,62,74,706,9.6,299.75,32.63,883.53,5.0,59,,,0.0,0.0,False,0.015115,0.40926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,66,2158.85,32.709848,No Deal Needed
1174,2156.65,122,102,78,704,1.0,473.03,0.0,1084.11,1.0,94,,,0.0,0.0,False,0.0,0.502682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,7,122,2156.65,17.677459,No Deal Needed
1596,2154.63,28,25,76,709,4.7,313.49,9.3,986.47,1.0,26,,,0.0,0.0,False,0.004316,0.457837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,2,28,2154.63,76.951071,No Deal Needed
802,2154.43,59,59,54,702,7.0,263.89,60.67,713.2,2.0,48,,,0.0,0.0,False,0.028161,0.331039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,9,59,2154.43,36.515763,Winback Test
999,2154.25,57,46,7,699,11.26,420.65,35.68,1069.09,4.0,52,,,0.0,0.0,False,0.016563,0.49627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,12,57,2154.25,37.79386,Winback Test
1926,2145.71,73,63,103,701,34.19,870.31,51.71,1625.47,10.0,67,,,0.0,0.0,False,0.024099,0.757544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,10,73,2145.71,29.393288,No Deal Needed
159,2143.87,86,78,78,697,2.0,427.97,3.79,1021.85,1.0,81,,,0.0,0.0,False,0.001768,0.476638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,14,86,2143.87,24.928721,No Deal Needed
1709,2141.64,87,76,69,707,32.19,505.75,64.23,1129.7,15.0,74,,,0.0,0.0,False,0.029991,0.527493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,87,2141.64,24.616552,No Deal Needed
1742,2140.1,282,273,72,702,0.0,251.62,0.0,671.6,0.0,210,,,0.0,0.0,False,0.0,0.313817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,9,282,2140.1,7.589007,No Deal Needed
2371,2138.71,98,92,3,706,0.0,214.79,0.0,637.24,0.0,78,,,0.0,0.0,False,0.0,0.297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,98,2138.71,21.823571,No Deal Needed
1018,2138.59,167,142,36,707,16.59,316.13,34.43,970.33,10.0,117,,,0.0,0.0,False,0.016099,0.453724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,4,167,2138.59,12.805928,No Deal Needed
185,2137.62,68,55,39,705,5.0,616.39,10.0,1397.05,2.0,60,,,0.0,0.0,False,0.004678,0.653554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,68,2137.62,31.435588,No Deal Needed
1438,2130.77,41,34,10,705,0.0,199.37,0.0,541.28,0.0,38,,,0.0,0.0,False,0.0,0.25403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,41,2130.77,51.97,No Deal Needed
420,2130.58,99,85,26,711,0.0,332.51,0.0,952.98,0.0,73,,,0.0,0.0,False,0.0,0.447287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,99,2130.58,21.52101,No Deal Needed
144,2126.31,88,78,95,649,0.0,462.78,0.0,1039.66,0.0,80,,,0.0,0.0,False,0.0,0.48895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,62,88,2126.31,24.162614,No Deal Needed
342,2125.51,48,44,101,703,9.23,432.79,5.26,1114.71,7.0,42,,,0.0,0.0,False,0.002475,0.524444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,48,2125.51,44.281458,No Deal Needed
1296,2124.43,80,78,77,708,10.2,624.54,30.49,1304.36,9.0,79,,,0.0,0.0,False,0.014352,0.613981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,80,2124.43,26.555375,No Deal Needed
1567,2124.23,155,137,117,708,5.5,247.81,2.54,704.5,3.0,108,,,0.0,0.0,False,0.001196,0.33165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,155,2124.23,13.70471,No Deal Needed
1137,2121.89,134,123,61,708,0.0,279.64,0.0,849.9,0.0,116,,,0.0,0.0,False,0.0,0.400539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,134,2121.89,15.835,No Deal Needed
28,2119.62,125,120,115,702,3.0,311.19,0.0,834.12,2.0,103,,,0.0,0.0,False,0.0,0.393523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,9,125,2119.62,16.95696,Winback Test
2338,2111.55,69,61,118,711,18.99,348.35,47.83,1065.2,8.0,65,,,0.0,0.0,False,0.022652,0.504464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,69,2111.55,30.602174,No Deal Needed
2408,2108.17,26,25,111,692,1.75,386.61,5.07,1034.6,2.0,25,,,0.0,0.0,False,0.002405,0.490757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,19,26,2108.17,81.083462,Winback Test
1499,2106.09,89,83,104,711,13.0,575.25,53.22,1211.46,5.0,78,,,0.0,0.0,False,0.02527,0.575218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,89,2106.09,23.663933,No Deal Needed
1632,2104.91,64,60,71,673,0.0,287.32,0.0,1057.33,0.0,58,,,0.0,0.0,False,0.0,0.502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,38,64,2104.91,32.889219,No Deal Needed
180,2103.4,68,57,101,696,0.0,396.48,0.0,947.84,0.0,54,,,0.0,0.0,False,0.0,0.450623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,15,68,2103.4,30.932353,No Deal Needed
474,2102.36,36,30,4,711,2.0,592.37,4.42,1344.26,2.0,33,,,0.0,0.0,False,0.002102,0.639405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,36,2102.36,58.398889,No Deal Needed
155,2101.05,52,49,110,705,5.85,348.73,15.68,1077.58,5.0,46,,,0.0,0.0,False,0.007463,0.512877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,52,2101.05,40.404808,No Deal Needed
2349,2100.28,72,64,84,704,4.0,364.27,8.55,1211.18,3.0,68,,,0.0,0.0,False,0.004071,0.576675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,7,72,2100.28,29.170556,No Deal Needed
1446,2095.83,44,40,117,703,62.37,470.08,147.76,1254.5,15.0,42,,,0.0,0.0,False,0.070502,0.59857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,44,2095.83,47.6325,No Deal Needed
2288,2093.06,157,112,79,711,8.75,424.96,23.52,1090.87,7.0,122,,,0.0,0.0,False,0.011237,0.521184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,157,2093.06,13.331592,No Deal Needed
398,2092.6,125,96,110,701,1.5,418.28,8.64,1233.48,2.0,87,,,0.0,0.0,False,0.004129,0.589449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,10,125,2092.6,16.7408,Winback Test
785,2089.8,103,95,42,707,0.0,218.67,0.0,1182.68,0.0,87,,,0.0,0.0,False,0.0,0.56593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,4,103,2089.8,20.28932,No Deal Needed
2465,2089.29,165,139,32,686,4.0,479.32,8.99,1245.63,3.0,129,,,0.0,0.0,False,0.004303,0.596198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,25,165,2089.29,12.662364,Winback Test
1021,2086.12,99,87,101,708,3.5,266.17,11.49,780.24,2.0,60,,,0.0,0.0,False,0.005508,0.374015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,99,2086.12,21.071919,No Deal Needed
799,2084.11,68,58,30,709,24.37,751.09,45.77,1654.01,9.0,66,,,0.0,0.0,False,0.021961,0.793629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,2,68,2084.11,30.648676,No Deal Needed
1132,2073.62,58,44,26,701,1.0,411.41,1.0,1037.03,1.0,51,,,0.0,0.0,False,0.000482,0.500106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,10,58,2073.62,35.752069,Winback Test
520,2071.15,112,102,64,711,5.5,607.47,18.98,1202.48,3.0,99,,,0.0,0.0,False,0.009164,0.580586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,112,2071.15,18.492411,No Deal Needed
1239,2068.5,26,25,93,708,4.75,430.5,0.0,1195.49,1.0,24,,,0.0,0.0,False,0.0,0.57795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,3,26,2068.5,79.557692,No Deal Needed
2069,2068.17,89,73,39,694,2.6,304.24,3.08,856.72,3.0,69,,,0.0,0.0,False,0.001489,0.414241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,17,89,2068.17,23.237865,No Deal Needed
813,2065.1,33,31,19,708,0.0,248.84,0.0,732.8,0.0,33,,,0.0,0.0,False,0.0,0.35485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,33,2065.1,62.578788,No Deal Needed
2161,2064.11,40,39,34,699,0.0,203.76,0.0,1087.79,0.0,37,,,0.0,0.0,False,0.0,0.527002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,12,40,2064.11,51.60275,Winback Test
2223,2059.76,300,170,10,681,3.44,374.95,1.0,846.32,4.0,202,,,0.0,0.0,False,0.000485,0.410883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,30,300,2059.76,6.865867,Winback Test
1387,2057.95,66,61,38,705,1.0,388.87,0.0,989.78,1.0,57,,,0.0,0.0,False,0.0,0.480954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,66,2057.95,31.181061,No Deal Needed
2285,2057.9,73,66,82,698,0.0,405.86,0.0,1302.05,0.0,64,,,0.0,0.0,False,0.0,0.632708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,13,73,2057.9,28.190411,No Deal Needed
2299,2057.89,62,59,116,706,6.5,357.08,25.69,926.62,4.0,55,,,0.0,0.0,False,0.012484,0.450277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,62,2057.89,33.191774,No Deal Needed
985,2057.47,110,97,2,709,19.43,542.82,49.07,1303.02,10.0,94,,,0.0,0.0,False,0.02385,0.633312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,2,110,2057.47,18.704273,No Deal Needed
481,2055.92,49,46,32,685,11.5,433.12,47.51,924.33,4.0,45,,,0.0,0.0,False,0.023109,0.449594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,26,49,2055.92,41.957551,Winback Test
278,2053.56,84,81,45,706,2.0,361.26,0.0,1038.23,2.0,71,,,0.0,0.0,False,0.0,0.505576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,84,2053.56,24.447143,No Deal Needed
1155,2053.02,41,28,74,711,1.0,570.59,5.29,1265.4,1.0,38,,,0.0,0.0,False,0.002577,0.61636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,41,2053.02,50.073659,No Deal Needed
684,2052.67,107,97,36,711,0.0,281.75,0.0,1036.87,0.0,92,,,0.0,0.0,False,0.0,0.505132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,107,2052.67,19.183832,No Deal Needed
1071,2052.29,84,71,105,705,4.0,355.26,9.49,810.42,3.0,73,,,0.0,0.0,False,0.004624,0.394886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,84,2052.29,24.432024,No Deal Needed
1307,2049.58,174,148,98,707,0.0,220.7,0.0,746.33,0.0,101,,,0.0,0.0,False,0.0,0.364138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,4,174,2049.58,11.779195,No Deal Needed
74,2047.64,131,121,33,656,20.0,884.83,73.62,1237.45,10.0,126,,,0.0,0.0,False,0.035954,0.60433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,55,131,2047.64,15.63084,Winback Test
1332,2047.26,60,58,55,706,1.0,287.45,5.99,747.99,1.0,56,,,0.0,0.0,False,0.002926,0.365362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,60,2047.26,34.121,No Deal Needed
1660,2045.5,62,52,59,704,2.5,552.81,2.5,1230.68,1.0,56,,,0.0,0.0,False,0.001222,0.601652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,7,62,2045.5,32.991935,No Deal Needed
964,2044.85,88,69,101,707,6.2,338.43,24.77,951.39,3.0,70,,,0.0,0.0,False,0.012113,0.465262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,88,2044.85,23.236932,No Deal Needed
1204,2043.13,81,63,78,708,5.5,559.21,16.87,1264.7,4.0,69,,,0.0,0.0,False,0.008257,0.619001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,81,2043.13,25.223827,No Deal Needed
65,2042.17,122,97,36,671,10.72,239.94,16.71,624.95,3.0,78,,,0.0,0.0,False,0.008182,0.306023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,40,122,2042.17,16.739098,Winback Test
1758,2041.93,70,67,20,697,2.5,425.67,2.5,1040.61,1.0,63,,,0.0,0.0,False,0.001224,0.509621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,14,70,2041.93,29.170429,No Deal Needed
1241,2041.45,91,75,6,710,4.0,381.93,15.95,1020.15,3.0,76,,,0.0,0.0,False,0.007813,0.499718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,91,2041.45,22.433516,No Deal Needed
1680,2039.68,51,51,68,688,41.03,608.04,72.32,1303.94,6.0,49,,,0.0,0.0,False,0.035457,0.639287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,23,51,2039.68,39.993725,Winback Test
803,2036.84,65,64,20,707,0.0,363.64,0.0,1024.22,0.0,64,,,0.0,0.0,False,0.0,0.502848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,65,2036.84,31.336,No Deal Needed
963,2036.66,43,40,32,588,3.5,269.57,20.04,988.25,1.0,34,,,0.0,0.0,False,0.00984,0.485231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,123,43,2036.66,47.364186,Winback Test
1082,2032.54,142,128,20,711,4.5,540.1,0.0,1215.88,3.0,133,,,0.0,0.0,False,0.0,0.598207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,142,2032.54,14.313662,No Deal Needed
178,2028.47,119,105,25,711,36.51,347.19,115.72,1029.15,20.0,100,,,0.0,0.0,False,0.057048,0.507353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,119,2028.47,17.045966,No Deal Needed
950,2027.0,58,51,83,610,1.0,343.34,2.35,948.76,1.0,54,,,0.0,0.0,False,0.001159,0.468061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,101,58,2027.0,34.948276,Winback Test
170,2024.51,45,43,40,693,5.2,528.48,14.99,1029.68,1.0,43,,,0.0,0.0,False,0.007404,0.508607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,18,45,2024.51,44.989111,Winback Test
757,2023.37,40,39,115,668,10.5,322.65,24.17,945.36,7.0,39,,,0.0,0.0,False,0.011945,0.467221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,43,40,2023.37,50.58425,Winback Test
2251,2022.54,26,23,33,662,3.5,449.32,8.96,1084.94,3.0,25,,,0.0,0.0,False,0.00443,0.536424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,49,26,2022.54,77.79,Winback Test
2411,2019.25,76,71,41,703,0.0,187.75,0.0,627.84,0.0,56,,,0.0,0.0,False,0.0,0.310927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,76,2019.25,26.569079,No Deal Needed
2159,2018.95,121,91,111,708,0.0,394.79,0.0,1032.02,0.0,88,,,0.0,0.0,False,0.0,0.511167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,121,2018.95,16.685537,No Deal Needed
